Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter,RSI_14,BB_Upper,BB_Lower,BB_Width,BB_Position,Ann_Volatility,Daily_Range_Pct,Drawdown_Pct,Cum_Return_Pct,YTD_Start_Price,YTD_Return_Pct,Month_Key,Month_Start_Price,Monthly_Return_Pct,Vol_MA_20,Volume_Ratio,MA_Signal,RSI_Signal,BB_Signal,Return_7D,Return_30D,Return_90D,Return_1Y,Data_Type
2023-09-25,177.6999969482422,178.7100067138672,177.63999938964844,178.41000366210938,5582100,177.6999969482422,-0.5150588926742139,178.59200134277344,179.07380096435546,178.59395011901856,0.4622478447008423,2023,9,0,3,44.211804146183795,179.51649703217512,177.66750565337176,1.8489913788033618,0.017572442599193237,7.337957046924209,0.6021425675828266,-8.350096700382275,66.15240955475579,171.05999755859375,3.8816786416555393,2023-09,180.11000061035156,-1.3380732074523505,5395830.0,1.0345211024068586,Alcista (Golden Cross),Neutral,Cerca banda inferior,0.29914702532845006,-0.08434588143119148,-0.45375473840078007,14.129736950035543,Histórico
2023-09-26,176.27999877929688,177.13999938964844,176.16000366210938,176.8300018310547,7181100,176.27999877929688,-0.7990985893820302,178.49950103759767,178.96820098876952,178.64370010375976,0.4901128113974348,2023,9,1,3,41.12254404164096,179.47972666039254,177.5192754148028,1.960451245589752,-0.6321384621493669,7.780299679945894,0.55593132194539,-9.082469784819516,64.82468799377948,171.05999755859375,3.051561613003706,2023-09,180.11000061035156,-2.1264792727087256,5517850.0,1.3014308109136712,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-1.155095660476968,-0.7544175063210368,-0.7935188489708755,15.208159667910648,Histórico
2023-09-27,174.10000610351562,175.32000732421875,173.6999969482422,175.27000427246094,10919600,174.10000610351562,-1.2366647894697436,178.21100158691405,178.77740112304687,178.68185012817383,0.4956779259664803,2023,9,2,3,31.7164025080244,179.202357438847,177.2196457349811,1.9827117038659026,-1.57342069721119,7.868643134949554,0.9305056399672632,-10.206814868446164,62.78635911300705,171.05999755859375,1.7771592355369847,2023-09,180.11000061035156,-3.336846641757507,5685000.0,1.920773966578716,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-2.948878590853077,-2.26239188728935,-1.7937684440872292,15.122668136009153,Histórico
2023-09-28,173.22999572753906,174.13999938964844,172.32000732421875,173.91000366210938,10061900,173.22999572753906,-0.4997187509914735,177.85650100708008,178.56860107421875,178.71270011901856,0.4912226535371012,2023,9,3,3,28.96788110583222,178.8389463141543,176.87405570000587,1.9648906141484304,-1.8545866860105675,7.797917877722476,1.0506217804751445,-10.655528251661023,61.97288515246304,171.05999755859375,1.2685596866105486,2023-09,180.11000061035156,-3.8198905443882825,5858410.0,1.7175137964055094,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,-3.3422639506555885,-3.6915547728360143,-2.1796830369721243,14.313054904557054,Histórico
2023-09-29,171.4499969482422,174.02999877929688,171.27000427246094,173.9199981689453,10427400,171.4499969482422,-1.027534966921384,177.42800064086913,178.34280090332032,178.74155014038087,0.5247882004145035,2023,9,4,3,23.189487654836213,178.47757704169814,176.37842424004012,2.099152801658022,-2.3478173136825475,8.330754415667398,1.6097955998617675,-11.5735739398864,60.308557120590066,171.05999755859375,0.22798982533298595,2023-09,180.11000061035156,-4.808174800267951,6140000.0,1.6982736156351792,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,-4.40480004818834,-4.919038384924268,-3.8256617270257753,10.83456864847121,Histórico
2023-10-02,169.64999389648438,170.4600067138672,169.5,170.22999572753906,12706000,169.64999389648438,-1.0498705650611395,176.90500030517578,178.09220092773438,178.7472501373291,0.5495912932833434,2023,10,0,4,21.717131127598037,178.00418289174246,175.8058177186091,2.198365173133368,-2.8001825617309586,8.72449130852454,0.5658748885384318,-12.50193695882708,58.625524766106786,171.05999755859375,-0.8242743377956607,2023-10,169.64999389648438,0.0,6526765.0,1.9467531005023162,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,-4.7177809667498956,-5.760476685847371,-4.94201113010112,9.69222156953009,Histórico
2023-10-03,169.16000366210938,170.0800018310547,168.75,169.13999938964844,11459800,169.16000366210938,-0.2888241980568362,176.43100051879884,177.84740112304686,178.75255012512207,0.5358646577661672,2023,10,1,4,21.59251990266766,177.50272983433118,175.3592712032665,2.143458631064675,-2.8921797002808938,8.50658772502809,0.7862389467142098,-12.75465253772102,58.16737586628762,171.05999755859375,-1.110717832106578,2023-10,169.64999389648438,-0.28882419805683623,6746915.0,1.6985244367240435,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,-5.2961548055533765,-6.079616296227385,-4.880787704971345,9.368336241484077,Histórico
2023-10-04,169.13999938964844,169.41000366210938,168.5,169.2100067138672,10034600,169.13999938964844,-0.0118256514707204,175.99650039672852,177.58200103759765,178.77150009155272,0.5370445547286032,2023,10,2,4,21.052625788792767,177.07058950618574,174.9224112872713,2.1481782189144383,-2.6917747543986144,8.525318008639807,0.538018011938735,-12.764969868436326,58.14867154367729,171.05999755859375,-1.122412133957651,2023-10,169.64999389648438,-0.30061569418453615,6927285.0,1.4485617381124063,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,-4.817106193359688,-5.317957922334438,-4.607748170683646,6.760087867822273,Histórico
2023-10-05,168.8300018310547,169.0,168.3000030517578,168.74000549316406,6970200,168.8300018310547,-0.1832786802130726,175.5370002746582,177.2926010131836,178.78170013427734,0.5308141982405614,2023,10,3,4,13.451197070686575,176.59862867113932,174.47537187817707,2.123256792962252,-2.658825849908749,8.42641416555999,0.414616442960572,-12.924853080344933,57.85881874569752,171.05999755859375,-1.3036336720250508,2023-10,169.64999389648438,-0.48334340992080005,7112935.0,0.9799330374873382,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,-4.22622929420916,-5.061013275223569,-5.4914899194531746,5.059119500438447,Histórico
2023-10-06,169.6999969482422,170.22999572753906,168.5,169.1699981689453,9948400,169.6999969482422,0.5153083621109555,175.11800003051758,177.07820098876954,178.79860008239746,0.5553546785812571,2023,10,4,4,12.236895624064914,176.22870938768008,174.00729067335507,2.2214187143250115,-1.9389832710676862,8.815982213773292,1.0194435819976497,-12.476147566947555,58.67227843902367,171.05999755859375,-0.7950430432373423,2023-10,169.64999389648438,0.02947424318111569,7445720.0,1.3361233030519546,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,-2.5272883406203372,-4.673636178260576,-5.078868941186155,6.188598673886037,Histórico
2023-10-09,172.82000732421875,172.86000061035156,171.0800018310547,171.17999267578125,10201500,172.82000732421875,1.838544744893622,174.83850021362304,176.89740112304688,178.81730010986328,0.7203894829824702,2023,10,0,4,29.721183803635427,176.27927917958797,173.3977212476581,2.8815579319298763,-0.20048665933029947,11.43582851446808,1.0299726327157888,-10.86698237751121,61.589539275867345,171.05999755859375,1.0288844795652174,2023-10,169.64999389648438,1.8685608852238689,7771340.0,1.3127079757158997,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,-0.23667287042201668,-2.953725546244168,-3.6946167382413964,8.262859135467227,Histórico
2023-10-10,172.52999877929688,172.8000030517578,171.89999389648438,172.0800018310547,5844000,172.52999877929688,-0.1678095895331188,174.5904998779297,176.7010009765625,178.83595008850097,0.7154459365180448,2023,10,1,4,28.607257592060066,176.0213917509658,173.15960800489358,2.8617837460722058,-0.22000587097499852,11.357352147230705,0.521653719145239,-11.016556128521989,61.31837653328005,171.05999755859375,0.859348323210174,2023-10,169.64999389648438,1.697615671339081,7841270.0,0.7452874343059224,Bajista (Death Cross),Sobreventa,Precio bajo banda inferior,0.6299223390366926,-3.2957820537623195,-5.1407553620530955,9.27919523904146,Histórico
2023-10-11,173.7899932861328,174.1300048828125,173.25999450683594,173.60000610351562,7128000,173.7899932861328,0.7303045938392039,174.4259994506836,176.5676007080078,178.87110008239745,0.7407954846169315,2023,10,2,4,36.60373773298452,175.90759041991745,172.94440848144976,2.9631819384676987,0.28536378198914103,11.759763747935851,0.500610167205745,-10.36670595017225,62.496492047809426,171.05999755859375,1.5959287773308573,2023-10,169.64999389648438,2.4403180304118033,8003930.0,0.8905625111663895,Bajista (Death Cross),Neutral,Dentro de bandas,2.4403180304118033,-2.0846312989571403,-4.51623617866459,11.776433021441512,Histórico
2023-10-12,173.25999450683594,174.22999572753906,173.24000549316406,174.05999755859375,5912700,173.25999450683594,-0.3049650726577035,174.23049926757812,176.44080047607423,178.90110008239745,0.7414789813952497,2023,10,3,4,33.102142483988374,175.71345723036862,172.74754130478763,2.965915925580987,0.17278075808838803,11.770613922919916,0.5713899721588298,-10.640056190496802,62.0009345027696,171.05999755859375,1.2860966793178052,2023-10,169.64999389648438,2.1279108400995783,7990345.0,0.7399805640432296,Bajista (Death Cross),Neutral,Cerca banda inferior,2.4237353724088084,-2.157221190828351,-4.503113321260644,11.66537149879343,Histórico
2023-10-13,178.8300018310547,179.10000610351562,176.72000122070312,176.88999938964844,18796500,178.8300018310547,3.214825984540237,174.25499954223633,176.42660064697264,178.951900100708,1.0406274273414235,2023,10,4,4,52.75476437048412,176.33625439691917,172.1737446875535,4.162509709365679,1.599097085233114,16.519448281310062,1.3308756128409327,-7.767289497138338,67.20898264036266,171.05999755859375,4.542268434091068,2023-10,169.64999389648438,5.411145455255184,8649125.0,2.173225615307907,Bajista (Death Cross),Neutral,Precio sobre banda superior,5.728983372574903,0.9369552854690655,-1.5036328289539713,14.641961365205258,Histórico
2023-10-16,177.9600067138672,178.3300018310547,177.5399932861328,177.83999633789062,8385400,177.9600067138672,-0.4864928190345896,174.18349990844726,176.3820007324219,179.0021501159668,1.0374024475948422,2023,10,0,4,54.20843529427054,176.25830480363695,172.10869501325757,4.1496097903793725,1.4100872120977586,16.468253314954016,0.4439247668674735,-8.215995010535718,66.3955229470365,171.05999755859375,4.033677805303348,2023-10,169.64999389648438,4.898327802153268,8815930.0,0.9511645396458457,Bajista (Death Cross),Neutral,Precio sobre banda superior,5.407809502927541,-0.21307033297426337,-3.0930040811693815,14.879609132302797,Histórico
2023-10-17,178.2899932861328,179.1300048828125,177.97999572753906,178.3699951171875,8231900,178.2899932861328,0.1854273768354009,174.13699951171876,176.3522006225586,179.04935005187988,1.0384436386879603,2023,10,1,4,61.56815859029353,176.2138867890947,172.06011223434282,4.1537745547518625,1.4998120311231353,16.48478171115213,0.645021705412159,-8.045802337729283,66.70406580040873,171.05999755859375,4.226584725083105,2023-10,169.64999389648438,5.092838019740986,9016290.0,0.9130030200891941,Bajista (Death Cross),Neutral,Precio sobre banda superior,5.061871828147724,-0.6131925454363474,-2.929169127482545,16.5446452251649,Histórico
2023-10-18,180.8699951171875,182.0200042724609,179.75,180.88999938964844,13920800,180.8699951171875,1.4470816805260078,174.21299896240234,176.3968005371094,179.1055000305176,1.0892013916102612,2023,10,2,4,69.2734673263927,176.39140174562286,172.03459617918182,4.3568055664410394,2.027953463441585,17.29053605919735,1.255047456041645,-6.715149988883883,69.11640979729847,171.05999755859375,5.734828538877701,2023-10,169.64999389648438,6.613617226269541,9245930.0,1.5056138214327819,Bajista (Death Cross),Neutral,Precio sobre banda superior,4.658018430624522,0.9206527648956353,-1.0233174563664682,17.892059233382597,Histórico
2023-10-19,183.08999633789065,183.42999267578125,180.82000732421875,181.0399932861328,13406600,183.08999633789065,1.2274016037125302,174.464998626709,176.50280059814452,179.16565002441405,1.1036977757450384,2023,10,3,4,78.72656107019424,176.67239417819906,172.25760307521892,4.414791102980132,2.4536593034627394,17.520659023179046,1.4255204564785722,-5.570170243826605,71.1921473232916,171.05999755859375,7.03261952004659,2023-10,169.64999389648438,7.922194473880739,9537665.0,1.4056480281075086,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,6.120673293519396,2.0853025408967163,0.4995080133354257,19.082924447408555,Histórico
2023-10-20,183.58999633789065,185.22999572753903,183.08999633789065,183.42999267578125,12785700,183.58999633789065,0.2730897427499323,174.7134986877441,176.62260040283203,179.22025001525878,1.103355876398555,2023,10,4,4,86.76162638162121,176.9202104405412,172.506786934947,4.41342350559421,2.511249914923232,17.515231539313785,1.1656405209082255,-5.312292064666275,71.65965551802485,171.05999755859375,7.324914625352408,2023-10,169.64999389648438,8.216918917139537,9995210.0,1.2791827285269644,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,5.638991558980511,3.1114817136635553,1.2072781229838236,21.02972732748587,Histórico
2023-10-23,182.97000122070312,183.55999755859372,182.7100067138672,183.50999450683597,9479800,182.97000122070312,-0.3377063726535678,174.97699890136718,176.7300003051758,179.2825,1.098490330065717,2023,10,0,4,86.17077058098499,177.1739795614986,172.78001824123575,4.393961320262861,2.319088002089599,17.437993385778874,0.4645520244060408,-5.632058488483506,71.0799499220653,171.05999755859375,6.962471549217586,2023-10,169.64999389648438,7.851463485666987,10190095.0,0.9302955468030475,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,5.604298177144451,2.435341071788577,0.3069993680999472,20.812152464574062,Histórico
2023-10-24,182.9499969482422,183.3999938964844,181.67999267578125,182.07000732421875,6594000,182.9499969482422,-0.010933088663434,175.31049880981445,176.84780029296874,179.32869995117187,1.0764947957627364,2023,10,1,4,86.17077058098499,177.46348840133993,173.15750921828896,4.305979183050965,2.2741604902545856,17.088825103460813,0.9401482642220287,-5.642375819198813,71.06124559945496,171.05999755859375,6.950777247366502,2023-10,169.64999389648438,7.839671989539299,10160740.0,0.648968480642158,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,2.303861250910111,2.9544176084196128,-0.19094713458176482,18.683103595253957,Histórico
2023-10-25,183.72000122070312,184.3000030517578,182.0399932861328,183.4199981689453,10087000,183.72000122070312,0.4208823642007475,175.79149856567383,176.990400390625,179.37679992675783,1.023260314624992,2023,10,2,4,88.08183392664375,177.83801919492382,173.74497793642385,4.093041258499966,2.4370688332457613,16.243753913876628,1.2301381181192388,-5.245241219743011,71.78121221416518,171.05999755859375,7.400914207176279,2023-10,169.64999389648438,8.293550150555195,10119110.0,0.9968267960324574,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,3.236679191688907,4.220559617044906,1.8290672238382877,19.570457870943514,Histórico
2023-10-26,184.00999450683597,184.4900054931641,182.8699951171875,183.3999938964844,7671400,184.00999450683597,0.15784524505007,176.33049850463868,177.15920013427734,179.42314987182618,1.0075281521169228,2023,10,3,4,87.717439741059,178.34555480887252,174.31544220040485,4.030112608467675,2.405528889208178,15.994013576386997,0.880392600585838,-5.095675338549696,72.05236068953465,171.05999755859375,7.570441443392628,2023-10,169.64999389648438,8.46448637016377,9999585.0,0.7671718376312617,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,3.2082570172759395,5.692124098736739,1.1822247274104525,19.487009420023348,Histórico
2023-10-27,186.1499938964844,186.3600006103516,183.47000122070312,183.75999450683597,14102800,186.1499938964844,1.1629799758343662,177.06549835205078,177.37619995117188,179.48079986572264,0.973291344017969,2023,10,4,4,87.04834299130094,179.0120810400867,175.11891566401485,3.893165376071863,2.8334471225570494,15.450521096900154,1.5525111385475292,-3.9919570465361836,74.05329519230426,171.05999755859375,8.821464137295942,2023-10,169.64999389648438,9.725906627540382,10183355.0,1.3848873971299243,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,2.919223155767736,7.458291570511988,2.0838978150687026,20.11227192427043,Histórico
2023-10-30,185.1000061035156,185.6999969482422,184.72999572753903,185.5399932861328,8756400,185.1000061035156,-0.564054701797434,177.83799896240234,177.5716000366211,179.523099899292,0.9402679443861324,2023,10,0,4,83.52007408866191,179.7185348511746,175.95746307363007,3.7610717775445437,2.4308344989508117,14.926290879669704,0.5240417010903222,-4.533494926918922,73.07153939713866,171.05999755859375,8.207651552264682,2023-10,169.64999389648438,9.106992492117861,9985875.0,0.8768785910098014,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,1.0978260996387323,7.961510293519636,2.5712064817804636,19.62000745288377,Histórico
2023-10-31,184.08999633789065,186.2100067138672,183.5,185.0800018310547,10104600,184.08999633789065,-0.5456562573315948,178.5844985961914,177.73720001220704,179.54974990844727,0.952433585134978,2023,10,1,4,77.8378690464898,180.48936576646136,176.67963142592143,3.809734340539933,1.9451132938888842,15.119414439436898,1.4721097114332418,-5.054413885505945,72.12716371275812,171.05999755859375,7.617209730658203,2023-10,169.64999389648438,8.511643360398335,9918115.0,1.0188024639762696,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,0.2723459937761463,8.511643360398335,2.499994477609957,20.19456250733502,Histórico
2023-11-01,183.50999450683597,185.0,182.6699981689453,183.91000366210935,9048600,183.50999450683597,-0.3150642851826202,179.3029983520508,177.88539978027345,179.579349899292,0.9621684552623384,2023,11,2,4,77.62805052595554,181.22733526257548,177.3786614415261,3.848673821049374,1.5931028064202384,15.273950711851944,1.2696866115201655,-5.353553517710026,71.58485249480138,171.05999755859375,7.278146338086833,2023-11,183.50999450683597,0.0,9868815.0,0.9168881978231429,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,0.29512667788720304,8.483087333924487,2.211207178991126,20.801784005623404,Histórico
2023-11-02,184.1199951171875,184.27999877929688,183.5,184.1300048828125,7343700,184.1199951171875,0.3324072958483137,180.06749801635743,178.00999969482422,179.6145498657227,0.952209671929785,2023,11,3,4,69.46284271972847,181.971917360217,178.16307867249787,3.808838687719117,1.5639718384232393,15.115859927499676,0.4236361068771626,-5.038941824341739,72.15521306306465,171.05999755859375,7.634746723365438,2023-11,183.50999450683597,0.33240729584829154,9887490.0,0.7427264148939721,Bajista (Death Cross),Neutral,Precio sobre banda superior,0.6395180040786208,8.85656602908551,2.181027039532446,19.979139229732468,Histórico
2023-11-03,184.7899932861328,185.47000122070312,184.3500061035156,184.47999572753903,8530400,184.7899932861328,0.3638921283475316,180.82199783325197,178.14879943847657,179.63904983520507,0.9521702116990052,2023,11,4,4,75.50408762817273,182.72633825664997,178.91765740985397,3.808680846795994,1.5418293399980914,15.115233515755751,0.6060907829859076,-4.693386008644994,72.78167233194107,171.05999755859375,8.026421094058577,2023-11,183.50999450683597,0.6975090281794882,9816590.0,0.8689779241060287,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,0.5824036894841456,9.45329105134347,2.786736311521709,21.261233693977722,Histórico
2023-11-06,183.3500061035156,184.22999572753903,183.33999633789065,184.13999938964844,8274700,183.3500061035156,-0.7792560392528847,181.3484977722168,178.26339965820313,179.65934989929198,0.9281376729008812,2023,11,0,4,67.44833842135539,183.20477311801858,179.49222242641503,3.7125506916035533,1.0391194619444475,14.733728789555668,0.4854100681872383,-5.436068553980077,71.43526071557227,171.05999755859375,7.184618683694355,2023-11,183.50999450683597,-0.08718239229984492,9720250.0,0.851284689179805,Bajista (Death Cross),Neutral,Precio sobre banda superior,-0.3586698674108435,8.043611903797853,2.6365913177113898,20.775975925266987,Histórico
2023-11-07,182.58999633789065,182.6499938964844,181.75,182.25,6795800,182.58999633789065,-0.4145130844423916,181.85149765014648,178.3525994873047,179.6741498565674,0.9362887226772476,2023,11,1,4,56.78234311597177,183.72407509550098,179.978920204792,3.7451548907089887,0.6971877557257359,14.863122693349913,0.49290427434968886,-5.828048422986935,70.72463912855834,171.05999755859375,6.740324414740795,2023-11,183.50999450683597,-0.5013340943187949,9767840.0,0.6957321168241904,Bajista (Death Cross),Neutral,Dentro de bandas,-1.9124349585385558,5.653274273587394,2.6998162062095155,16.693292588618892,Histórico
2023-11-08,180.7700042724609,182.07000732421875,180.57000732421875,182.00999450683597,6738300,180.7700042724609,-0.996764391222027,182.20049819946288,178.37059967041014,179.6765998840332,0.9722873271431411,2023,11,2,4,40.553765558580345,184.14507285374916,180.2559235451766,3.8891493085725415,0.13218333535077909,15.434582823122714,0.8297836834363094,-6.766720902825477,69.02291671868252,171.05999755859375,5.6763748698997585,2023-11,183.50999450683597,-1.4931013658076253,9748355.0,0.6912243142560975,Bajista (Death Cross),Neutral,Cerca banda inferior,-2.3392769790797185,4.775984206494299,1.7849088175693195,15.989731917234206,Histórico
2023-11-09,181.4900054931641,182.27999877929688,180.88999938964844,180.97999572753903,6486300,181.4900054931641,0.3982968433291267,182.61199874877929,178.39399963378906,179.67849990844726,0.9657005500830332,2023,11,3,4,41.60002636721976,184.54339984894534,180.68059764861323,3.862802200332112,0.20953903476633387,15.33002097886789,0.7658820582827038,-6.395375695249174,69.69612966047589,171.05999755859375,6.097280535151239,2023-11,183.50999450683597,-1.1007514980861832,9777035.0,0.6634219883635478,Bajista (Death Cross),Neutral,Dentro de bandas,-1.4123477084297287,4.430641869209206,2.190314896375134,13.822520518502191,Histórico
2023-11-10,179.50999450683594,180.58999633789065,179.25,180.50999450683597,7606600,179.50999450683594,-1.0909752197912126,182.6459983825684,178.38379943847656,179.67869987487794,0.713970756491441,2023,11,4,4,37.51801384740561,184.07393989555126,181.21805686958552,2.8558830259657384,-0.5980855473490524,11.333934390294047,0.7464745021980517,-7.416578950992679,67.8447869369353,171.05999755859375,4.939785495640381,2023-11,183.50999450683597,-2.179717791801805,9217540.0,0.8252310269334334,Bajista (Death Cross),Neutral,Precio bajo banda inferior,-2.179717791801805,3.607295508573616,1.3837100316413498,13.14844085273792,Histórico
2023-11-13,180.50999450683597,180.72999572753903,179.11000061035156,179.39999389648438,5385900,180.50999450683597,0.5570720464602941,182.7734977722168,178.39179931640626,179.6851498413086,0.7130320843860579,2023,11,0,4,41.7789654867495,184.19956194098893,181.3474336034447,2.8521283375442295,-0.2936190092097308,11.319033432573184,0.897454526888328,-6.9008225926720055,68.77980332640186,171.05999755859375,5.524375706251994,2023-11,183.50999450683597,-1.6347883438513455,9067565.0,0.5939742367438227,Bajista (Death Cross),Neutral,Precio bajo banda inferior,-1.9606782023070646,0.9394355860759873,2.2198302566611705,10.417175938565371,Histórico
2023-11-14,182.1199951171875,182.75,181.6199951171875,181.6999969482422,6831600,182.1199951171875,0.8919177105678688,182.96499786376955,178.46139923095703,179.70194984436034,0.7359956039729393,2023,11,1,4,44.89793733772935,184.43698907171543,181.49300665582368,2.943982415891753,0.21297289616246004,11.683568004895076,0.6204727174989125,-6.070454540983058,70.28518028413163,171.05999755859375,6.465566302142234,2023-11,183.50999450683597,-0.7574516000525944,8997550.0,0.7592733577473868,Bajista (Death Cross),Neutral,Dentro de bandas,-1.4448824427473306,2.3375973513020565,3.730698592996662,10.670878596933186,Histórico
2023-11-15,181.63999938964844,182.17999267578125,181.30999755859372,182.02999877929688,4909400,181.63999938964844,-0.2635601473798599,183.00349807739255,178.5375991821289,179.71309982299806,0.6686110077231914,2023,11,2,4,42.533094371841464,184.34072009283892,181.66627606194618,2.6744440308927437,-0.009825097102132677,10.613870701655104,0.4789667034303618,-6.318015389428081,69.8363764120087,171.05999755859375,6.1849654986875,2023-11,183.50999450683597,-1.0190154068790314,8546980.0,0.5744017185017398,Bajista (Death Cross),Neutral,Precio bajo banda inferior,-0.932646117776359,1.8789647370389906,3.6166550071415227,10.138249700667012,Histórico
2023-11-16,183.69000244140625,184.32000732421875,182.8000030517578,182.8500061035156,8253300,183.69000244140625,1.1286077178189302,183.03349838256835,178.65099914550785,179.72319984436035,0.6595509731492478,2023,11,3,4,42.20534966610513,184.35260032886686,181.71439643626985,2.638203892597005,0.7488450800486252,10.470047111541295,0.8274833971684393,-5.260713280907233,71.75316286385862,171.05999755859375,7.383377214469045,2023-11,183.50999450683597,0.09809162441207775,8289315.0,0.9956552501624079,Bajista (Death Cross),Neutral,Dentro de bandas,0.6024459858578357,1.559134959002817,4.768151784089492,10.99093803106117,Histórico
2023-11-17,183.6699981689453,184.1300048828125,183.4499969482422,183.9600067138672,4871100,183.6699981689453,-0.0108902347406347,183.0374984741211,178.76279907226564,179.75204986572265,0.6568311274739476,2023,11,4,4,45.15252049072225,184.351160729069,181.7238362191732,2.6273245098958,0.7407390835969874,10.42687089997338,0.3702335391460179,-5.271030611622541,71.73445854124829,171.05999755859375,7.371682912617961,2023-11,183.50999450683597,0.08719070726330713,7893585.0,0.617096034311406,Bajista (Death Cross),Neutral,Dentro de bandas,1.6042450782451034,0.31678510167441054,4.470735862294739,11.234256056386549,Histórico
2023-11-20,183.3699951171875,183.47999572753903,182.22999572753903,182.32000732421875,5389300,183.3699951171875,-0.1633380817491314,183.0574981689453,178.8619989013672,179.80159980773925,0.6532008274429983,2023,11,0,4,47.435894649211,184.3638998238313,181.7510965140593,2.612803309772005,0.6196021709990361,10.36924167357473,0.6816818636010511,-5.425759093082234,71.45395077096477,171.05999755859375,7.1963040654067445,2023-11,183.50999450683597,-0.07628979011453652,7689060.0,0.700904922058093,Bajista (Death Cross),Neutral,Dentro de bandas,1.0358639964304972,-0.11983290216872611,4.1283297908566885,11.865542438693733,Histórico
2023-11-21,185.3500061035156,186.1199951171875,185.07000732421875,185.57000732421875,7322400,185.3500061035156,1.079790063288577,183.177498626709,179.01919891357423,179.85924980163574,0.6952795701714224,2023,11,1,4,55.95857994598138,184.56805776705184,181.78693948636615,2.781118280685689,1.2811632794959609,11.037221006024795,0.5664892141316388,-4.404555837338757,73.30529349450529,171.05999755859375,8.35379910491758,2023-11,183.50999450683597,1.0026765036010632,7725480.0,0.947824601189829,Bajista (Death Cross),Neutral,Precio sobre banda superior,3.2533072115142225,1.3007623473432872,4.193606576796283,13.858353552315394,Histórico
2023-11-22,184.55999755859372,185.72000122070312,184.2700042724609,185.47000122070312,4337700,184.55999755859372,-0.4262252597287075,183.21949844360356,179.168798828125,179.91214981079102,0.6984129989324999,2023,11,2,4,51.40845620773791,184.61632444146855,181.82267244573856,2.793651995729988,0.9798375449193666,11.086962645541284,0.7856507192366395,-4.812007767509867,72.56662255718473,171.05999755859375,7.891967843256742,2023-11,183.50999450683597,0.5721775833406495,7438015.0,0.5831797865425117,Bajista (Death Cross),Neutral,Cerca banda superior,2.243644770375508,0.880022212193321,3.7728373487784017,14.010373110749308,Histórico
2023-11-24,185.5200042724609,185.75,185.16000366210935,185.47000122070312,2445100,185.5200042724609,0.5201596914642392,183.2949989318848,179.3357989501953,179.96769981384278,0.7066866464297565,2023,11,4,4,52.294184217593035,184.70837222474432,181.8816256390253,2.826746585719036,1.2871258611638623,11.218302727820204,0.3180230294864402,-4.316878200802343,73.46424456864847,171.05999755859375,8.453178370304904,2023-11,183.50999450683597,1.095313511957019,7176700.0,0.3406997645157245,Bajista (Death Cross),Neutral,Precio sobre banda superior,1.866906021541248,0.9797534507935524,4.447702608065751,14.469054043621266,Histórico
2023-11-27,186.7700042724609,186.8000030517578,185.92999267578125,186.55999755859372,6320400,186.7700042724609,0.6737817869841178,183.3259994506836,179.50439910888673,180.0363998413086,0.6735809706937455,2023,11,0,4,60.87782425072481,184.6731613920711,181.9788375092961,2.694323882774995,1.778244550996659,10.692766417926821,0.46581911231708684,-3.672182752901518,74.6330150554816,171.05999755859375,9.183916133569436,2023-11,183.50999450683597,1.7764753218950657,6787580.0,0.9311713453101105,Bajista (Death Cross),Neutral,Precio sobre banda superior,2.8242704800982343,1.4999238345841048,4.850389688886203,14.526614039376984,Histórico
2023-11-28,189.25999450683597,189.3999938964844,187.5200042724609,187.8999938964844,10901900,189.25999450683597,1.3331852960406732,183.5339988708496,179.70179901123046,180.115899810791,0.7192283488073125,2023,11,1,4,69.11171252311749,184.9724555684642,182.09554217323497,2.8769133952292236,2.490326036745416,11.417396080870606,0.9933370382485086,-2.387954457366233,76.96119673423382,171.05999755859375,10.63954004910359,2023-11,183.50999450683597,3.1333443257150817,6894855.0,1.581164505997588,Bajista (Death Cross),Neutral,Precio sobre banda superior,3.032278290271373,1.6706960581911234,5.220436784651472,15.953922982099499,Histórico
